id,dias_viaje,presupuesto,intereses,origen_turista,idioma,grupo,region_preferida,destino_principal,temporada,instruction,input,output
700,10,alto,mixto,México,español,solo,sierra,Machu Picchu,seca (mayo-octubre),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de México, viaja solo, 10 días, presupuesto alto, intereses: mixto, región preferida: sierra, destino: Machu Picchu, temporada: seca (mayo-octubre), idioma: español.","Día 1: Llegada a Cusco. Aclimatación, mate de coca, paseo por la Plaza de Armas.
Día 2: City tour Cusco: Sacsayhuamán, Qorikancha y Mercado de San Pedro.
Día 3: Tren a Aguas Calientes. Tarde libre explorando el pueblo.
Día 4: Amanecer en Machu Picchu. Visita guiada a la ciudadela inca.
Día 5: Regreso a Cusco. Visita al Valle Sagrado: Pisac y Ollantaytambo.
Día 6: Día libre en Cusco o excursión a la Montaña Arcoíris.
Día 7: Vuelo de regreso desde Cusco.
Día 8: Día libre para explorar según intereses de mixto.
Día 9: Día libre para explorar según intereses de mixto.
Día 10: Día libre para explorar según intereses de mixto.

Alojamiento sugerido: hotel boutique 4 estrellas (~$120-180/noche)
Tip para solo: Únete a tours grupales para conocer otros viajeros.
Nota de temporada: Es la mejor época para trekking y fotografía. Reserva con anticipación.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
701,10,lujo,mixto,México,español,familia con niños,sierra,Choquequirao,lluvia (noviembre-abril),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de México, viaja familia con niños, 10 días, presupuesto lujo, intereses: mixto, región preferida: sierra, destino: Choquequirao, temporada: lluvia (noviembre-abril), idioma: español.","Día 1: Llegada y aclimatación. Plaza de Armas y San Blas.
Día 2: Sacsayhuamán y Qorikancha.
Día 3: Valle Sagrado: Pisac, Ollantaytambo.
Día 4: Chinchero y talleres de tejido tradicional.
Día 5: Día libre para explorar según intereses de mixto.
Día 6: Día libre para explorar según intereses de mixto.
Día 7: Día libre para explorar según intereses de mixto.
Día 8: Día libre para explorar según intereses de mixto.
Día 9: Día libre para explorar según intereses de mixto.
Día 10: Día libre para explorar según intereses de mixto.

Alojamiento sugerido: hotel de lujo 5 estrellas (~$250+/noche)
Tip para familia con niños: Elige actividades de bajo impacto físico y lleva snacks.
Nota de temporada: Lleva ropa impermeable y evita rutas de alta montaña en días de lluvia intensa.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
702,10,lujo,mixto,México,español,solo,selva,Manu,seca (mayo-octubre),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de México, viaja solo, 10 días, presupuesto lujo, intereses: mixto, región preferida: selva, destino: Manu, temporada: seca (mayo-octubre), idioma: español.","Día 1: Llegada y aclimatación. Plaza de Armas y San Blas.
Día 2: Sacsayhuamán y Qorikancha.
Día 3: Valle Sagrado: Pisac, Ollantaytambo.
Día 4: Chinchero y talleres de tejido tradicional.
Día 5: Día libre para explorar según intereses de mixto.
Día 6: Día libre para explorar según intereses de mixto.
Día 7: Día libre para explorar según intereses de mixto.
Día 8: Día libre para explorar según intereses de mixto.
Día 9: Día libre para explorar según intereses de mixto.
Día 10: Día libre para explorar según intereses de mixto.

Alojamiento sugerido: hotel de lujo 5 estrellas (~$250+/noche)
Tip para solo: Únete a tours grupales para conocer otros viajeros.
Nota de temporada: Es la mejor época para trekking y fotografía. Reserva con anticipación.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
703,10,lujo,cultura,México,español,pareja,selva,Iquitos,lluvia (noviembre-abril),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de México, viaja pareja, 10 días, presupuesto lujo, intereses: cultura, región preferida: selva, destino: Iquitos, temporada: lluvia (noviembre-abril), idioma: español.","Día 1: Llegada a Iquitos. Paseo por el Malecón Tarapoto.
Día 2: Reserva Nacional Pacaya-Samiria: avistamiento de fauna.
Día 3: Canopy y kayak por tributarios del Amazonas.
Día 4: Visita a comunidades nativas. Medicina tradicional.
Día 5: Mercado de Belén. Vuelo de regreso.
Día 6: Día libre para explorar según intereses de cultura.
Día 7: Día libre para explorar según intereses de cultura.
Día 8: Día libre para explorar según intereses de cultura.
Día 9: Día libre para explorar según intereses de cultura.
Día 10: Día libre para explorar según intereses de cultura.

Alojamiento sugerido: hotel de lujo 5 estrellas (~$250+/noche)
Tip para pareja: Reserva cenas románticas con vista panorámica.
Nota de temporada: Lleva ropa impermeable y evita rutas de alta montaña en días de lluvia intensa.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
704,10,lujo,cultura,México,español,familia con niños,sierra,Choquequirao,seca (mayo-octubre),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de México, viaja familia con niños, 10 días, presupuesto lujo, intereses: cultura, región preferida: sierra, destino: Choquequirao, temporada: seca (mayo-octubre), idioma: español.","Día 1: Llegada y aclimatación. Plaza de Armas y San Blas.
Día 2: Sacsayhuamán y Qorikancha.
Día 3: Valle Sagrado: Pisac, Ollantaytambo.
Día 4: Chinchero y talleres de tejido tradicional.
Día 5: Día libre para explorar según intereses de cultura.
Día 6: Día libre para explorar según intereses de cultura.
Día 7: Día libre para explorar según intereses de cultura.
Día 8: Día libre para explorar según intereses de cultura.
Día 9: Día libre para explorar según intereses de cultura.
Día 10: Día libre para explorar según intereses de cultura.

Alojamiento sugerido: hotel de lujo 5 estrellas (~$250+/noche)
Tip para familia con niños: Elige actividades de bajo impacto físico y lleva snacks.
Nota de temporada: Es la mejor época para trekking y fotografía. Reserva con anticipación.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
705,14,bajo,naturaleza,México,español,familia con niños,todo el país,Machu Picchu + Lago Titicaca,seca (mayo-octubre),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de México, viaja familia con niños, 14 días, presupuesto bajo, intereses: naturaleza, región preferida: todo el país, destino: Machu Picchu + Lago Titicaca, temporada: seca (mayo-octubre), idioma: español.","Día 1: Llegada a Cusco. Aclimatación, mate de coca, paseo por la Plaza de Armas.
Día 2: City tour Cusco: Sacsayhuamán, Qorikancha y Mercado de San Pedro.
Día 3: Tren a Aguas Calientes. Tarde libre explorando el pueblo.
Día 4: Amanecer en Machu Picchu. Visita guiada a la ciudadela inca.
Día 5: Regreso a Cusco. Visita al Valle Sagrado: Pisac y Ollantaytambo.
Día 6: Día libre en Cusco o excursión a la Montaña Arcoíris.
Día 7: Vuelo de regreso desde Cusco.
Día 8: Día libre para explorar según intereses de naturaleza.
Día 9: Día libre para explorar según intereses de naturaleza.
Día 10: Día libre para explorar según intereses de naturaleza.
Día 11: Día libre para explorar según intereses de naturaleza.
Día 12: Día libre para explorar según intereses de naturaleza.
Día 13: Día libre para explorar según intereses de naturaleza.
Día 14: Día libre para explorar según intereses de naturaleza.

Alojamiento sugerido: hostal económico (~$20-30/noche)
Tip para familia con niños: Elige actividades de bajo impacto físico y lleva snacks.
Nota de temporada: Es la mejor época para trekking y fotografía. Reserva con anticipación.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
706,14,bajo,naturaleza,México,español,pareja,costa,Mancora,seca (mayo-octubre),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de México, viaja pareja, 14 días, presupuesto bajo, intereses: naturaleza, región preferida: costa, destino: Mancora, temporada: seca (mayo-octubre), idioma: español.","Día 1: Llegada a Máncora. Check-in y playa.
Día 2: Surf y kitesurf en la playa principal.
Día 3: Tour en lancha: avistamiento de tortugas y delfines.
Día 4: Día de relax y gastronomía costera: ceviche, tiradito.
Día 5: Poza de Barro y Las Pocitas. Tarde libre.
Día 6: Día libre para explorar según intereses de naturaleza.
Día 7: Día libre para explorar según intereses de naturaleza.
Día 8: Día libre para explorar según intereses de naturaleza.
Día 9: Día libre para explorar según intereses de naturaleza.
Día 10: Día libre para explorar según intereses de naturaleza.
Día 11: Día libre para explorar según intereses de naturaleza.
Día 12: Día libre para explorar según intereses de naturaleza.
Día 13: Día libre para explorar según intereses de naturaleza.
Día 14: Día libre para explorar según intereses de naturaleza.

Alojamiento sugerido: hostal económico (~$20-30/noche)
Tip para pareja: Reserva cenas románticas con vista panorámica.
Nota de temporada: Es la mejor época para trekking y fotografía. Reserva con anticipación.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
707,14,bajo,relax,México,español,solo,costa,Paracas,seca (mayo-octubre),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de México, viaja solo, 14 días, presupuesto bajo, intereses: relax, región preferida: costa, destino: Paracas, temporada: seca (mayo-octubre), idioma: español.","Día 1: Llegada a Paracas. Reserva Nacional: tour en lancha a Islas Ballestas.
Día 2: Buggy por las dunas de Huacachina.
Día 3: Sobrevuelo a las Líneas de Nazca (opcional).
Día 4: Día libre para explorar según intereses de relax.
Día 5: Día libre para explorar según intereses de relax.
Día 6: Día libre para explorar según intereses de relax.
Día 7: Día libre para explorar según intereses de relax.
Día 8: Día libre para explorar según intereses de relax.
Día 9: Día libre para explorar según intereses de relax.
Día 10: Día libre para explorar según intereses de relax.
Día 11: Día libre para explorar según intereses de relax.
Día 12: Día libre para explorar según intereses de relax.
Día 13: Día libre para explorar según intereses de relax.
Día 14: Día libre para explorar según intereses de relax.

Alojamiento sugerido: hostal económico (~$20-30/noche)
Tip para solo: Únete a tours grupales para conocer otros viajeros.
Nota de temporada: Es la mejor época para trekking y fotografía. Reserva con anticipación.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
708,14,bajo,relax,México,español,grupo de amigos,sierra,Valle Sagrado,seca (mayo-octubre),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de México, viaja grupo de amigos, 14 días, presupuesto bajo, intereses: relax, región preferida: sierra, destino: Valle Sagrado, temporada: seca (mayo-octubre), idioma: español.","Día 1: Llegada y aclimatación. Plaza de Armas y San Blas.
Día 2: Sacsayhuamán y Qorikancha.
Día 3: Valle Sagrado: Pisac, Ollantaytambo.
Día 4: Chinchero y talleres de tejido tradicional.
Día 5: Día libre para explorar según intereses de relax.
Día 6: Día libre para explorar según intereses de relax.
Día 7: Día libre para explorar según intereses de relax.
Día 8: Día libre para explorar según intereses de relax.
Día 9: Día libre para explorar según intereses de relax.
Día 10: Día libre para explorar según intereses de relax.
Día 11: Día libre para explorar según intereses de relax.
Día 12: Día libre para explorar según intereses de relax.
Día 13: Día libre para explorar según intereses de relax.
Día 14: Día libre para explorar según intereses de relax.

Alojamiento sugerido: hostal económico (~$20-30/noche)
Tip para grupo de amigos: Los tours privados suelen salir más económicos en grupo.
Nota de temporada: Es la mejor época para trekking y fotografía. Reserva con anticipación.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
709,14,medio,gastronomía,México,español,solo,sierra,Machu Picchu,lluvia (noviembre-abril),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de México, viaja solo, 14 días, presupuesto medio, intereses: gastronomía, región preferida: sierra, destino: Machu Picchu, temporada: lluvia (noviembre-abril), idioma: español.","Día 1: Llegada a Cusco. Aclimatación, mate de coca, paseo por la Plaza de Armas.
Día 2: City tour Cusco: Sacsayhuamán, Qorikancha y Mercado de San Pedro.
Día 3: Tren a Aguas Calientes. Tarde libre explorando el pueblo.
Día 4: Amanecer en Machu Picchu. Visita guiada a la ciudadela inca.
Día 5: Regreso a Cusco. Visita al Valle Sagrado: Pisac y Ollantaytambo.
Día 6: Día libre en Cusco o excursión a la Montaña Arcoíris.
Día 7: Vuelo de regreso desde Cusco.
Día 8: Día libre para explorar según intereses de gastronomía.
Día 9: Día libre para explorar según intereses de gastronomía.
Día 10: Día libre para explorar según intereses de gastronomía.
Día 11: Día libre para explorar según intereses de gastronomía.
Día 12: Día libre para explorar según intereses de gastronomía.
Día 13: Día libre para explorar según intereses de gastronomía.
Día 14: Día libre para explorar según intereses de gastronomía.

Alojamiento sugerido: hotel 3 estrellas (~$60-90/noche)
Tip para solo: Únete a tours grupales para conocer otros viajeros.
Nota de temporada: Lleva ropa impermeable y evita rutas de alta montaña en días de lluvia intensa.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
710,14,medio,gastronomía,México,español,pareja,costa,Paracas,lluvia (noviembre-abril),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de México, viaja pareja, 14 días, presupuesto medio, intereses: gastronomía, región preferida: costa, destino: Paracas, temporada: lluvia (noviembre-abril), idioma: español.","Día 1: Llegada a Paracas. Reserva Nacional: tour en lancha a Islas Ballestas.
Día 2: Buggy por las dunas de Huacachina.
Día 3: Sobrevuelo a las Líneas de Nazca (opcional).
Día 4: Día libre para explorar según intereses de gastronomía.
Día 5: Día libre para explorar según intereses de gastronomía.
Día 6: Día libre para explorar según intereses de gastronomía.
Día 7: Día libre para explorar según intereses de gastronomía.
Día 8: Día libre para explorar según intereses de gastronomía.
Día 9: Día libre para explorar según intereses de gastronomía.
Día 10: Día libre para explorar según intereses de gastronomía.
Día 11: Día libre para explorar según intereses de gastronomía.
Día 12: Día libre para explorar según intereses de gastronomía.
Día 13: Día libre para explorar según intereses de gastronomía.
Día 14: Día libre para explorar según intereses de gastronomía.

Alojamiento sugerido: hotel 3 estrellas (~$60-90/noche)
Tip para pareja: Reserva cenas románticas con vista panorámica.
Nota de temporada: Lleva ropa impermeable y evita rutas de alta montaña en días de lluvia intensa.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
711,14,medio,aventura,México,español,adultos mayores,selva,Tarapoto,lluvia (noviembre-abril),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de México, viaja adultos mayores, 14 días, presupuesto medio, intereses: aventura, región preferida: selva, destino: Tarapoto, temporada: lluvia (noviembre-abril), idioma: español.","Día 1: Llegada y aclimatación. Plaza de Armas y San Blas.
Día 2: Sacsayhuamán y Qorikancha.
Día 3: Valle Sagrado: Pisac, Ollantaytambo.
Día 4: Chinchero y talleres de tejido tradicional.
Día 5: Día libre para explorar según intereses de aventura.
Día 6: Día libre para explorar según intereses de aventura.
Día 7: Día libre para explorar según intereses de aventura.
Día 8: Día libre para explorar según intereses de aventura.
Día 9: Día libre para explorar según intereses de aventura.
Día 10: Día libre para explorar según intereses de aventura.
Día 11: Día libre para explorar según intereses de aventura.
Día 12: Día libre para explorar según intereses de aventura.
Día 13: Día libre para explorar según intereses de aventura.
Día 14: Día libre para explorar según intereses de aventura.

Alojamiento sugerido: hotel 3 estrellas (~$60-90/noche)
Tip para adultos mayores: Prefiere rutas con poco desnivel y toma días de aclimatación extra.
Nota de temporada: Lleva ropa impermeable y evita rutas de alta montaña en días de lluvia intensa.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
712,14,medio,aventura,México,español,solo,sierra,Cusco,lluvia (noviembre-abril),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de México, viaja solo, 14 días, presupuesto medio, intereses: aventura, región preferida: sierra, destino: Cusco, temporada: lluvia (noviembre-abril), idioma: español.","Día 1: Llegada y aclimatación. Plaza de Armas y San Blas.
Día 2: Sacsayhuamán y Qorikancha.
Día 3: Valle Sagrado: Pisac, Ollantaytambo.
Día 4: Chinchero y talleres de tejido tradicional.
Día 5: Día libre para explorar según intereses de aventura.
Día 6: Día libre para explorar según intereses de aventura.
Día 7: Día libre para explorar según intereses de aventura.
Día 8: Día libre para explorar según intereses de aventura.
Día 9: Día libre para explorar según intereses de aventura.
Día 10: Día libre para explorar según intereses de aventura.
Día 11: Día libre para explorar según intereses de aventura.
Día 12: Día libre para explorar según intereses de aventura.
Día 13: Día libre para explorar según intereses de aventura.
Día 14: Día libre para explorar según intereses de aventura.

Alojamiento sugerido: hotel 3 estrellas (~$60-90/noche)
Tip para solo: Únete a tours grupales para conocer otros viajeros.
Nota de temporada: Lleva ropa impermeable y evita rutas de alta montaña en días de lluvia intensa.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
713,14,alto,mixto,México,español,familia con niños,selva,Manu,seca (mayo-octubre),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de México, viaja familia con niños, 14 días, presupuesto alto, intereses: mixto, región preferida: selva, destino: Manu, temporada: seca (mayo-octubre), idioma: español.","Día 1: Llegada y aclimatación. Plaza de Armas y San Blas.
Día 2: Sacsayhuamán y Qorikancha.
Día 3: Valle Sagrado: Pisac, Ollantaytambo.
Día 4: Chinchero y talleres de tejido tradicional.
Día 5: Día libre para explorar según intereses de mixto.
Día 6: Día libre para explorar según intereses de mixto.
Día 7: Día libre para explorar según intereses de mixto.
Día 8: Día libre para explorar según intereses de mixto.
Día 9: Día libre para explorar según intereses de mixto.
Día 10: Día libre para explorar según intereses de mixto.
Día 11: Día libre para explorar según intereses de mixto.
Día 12: Día libre para explorar según intereses de mixto.
Día 13: Día libre para explorar según intereses de mixto.
Día 14: Día libre para explorar según intereses de mixto.

Alojamiento sugerido: hotel boutique 4 estrellas (~$120-180/noche)
Tip para familia con niños: Elige actividades de bajo impacto físico y lleva snacks.
Nota de temporada: Es la mejor época para trekking y fotografía. Reserva con anticipación.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
714,14,alto,mixto,México,español,pareja,todo el país,Ruta Norte: Trujillo + Chiclayo + Máncora,lluvia (noviembre-abril),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de México, viaja pareja, 14 días, presupuesto alto, intereses: mixto, región preferida: todo el país, destino: Ruta Norte: Trujillo + Chiclayo + Máncora, temporada: lluvia (noviembre-abril), idioma: español.","Día 1: Llegada y aclimatación. Plaza de Armas y San Blas.
Día 2: Sacsayhuamán y Qorikancha.
Día 3: Valle Sagrado: Pisac, Ollantaytambo.
Día 4: Chinchero y talleres de tejido tradicional.
Día 5: Día libre para explorar según intereses de mixto.
Día 6: Día libre para explorar según intereses de mixto.
Día 7: Día libre para explorar según intereses de mixto.
Día 8: Día libre para explorar según intereses de mixto.
Día 9: Día libre para explorar según intereses de mixto.
Día 10: Día libre para explorar según intereses de mixto.
Día 11: Día libre para explorar según intereses de mixto.
Día 12: Día libre para explorar según intereses de mixto.
Día 13: Día libre para explorar según intereses de mixto.
Día 14: Día libre para explorar según intereses de mixto.

Alojamiento sugerido: hotel boutique 4 estrellas (~$120-180/noche)
Tip para pareja: Reserva cenas románticas con vista panorámica.
Nota de temporada: Lleva ropa impermeable y evita rutas de alta montaña en días de lluvia intensa.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
715,14,alto,naturaleza,México,español,pareja,costa,Huacachina,lluvia (noviembre-abril),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de México, viaja pareja, 14 días, presupuesto alto, intereses: naturaleza, región preferida: costa, destino: Huacachina, temporada: lluvia (noviembre-abril), idioma: español.","Día 1: Llegada y aclimatación. Plaza de Armas y San Blas.
Día 2: Sacsayhuamán y Qorikancha.
Día 3: Valle Sagrado: Pisac, Ollantaytambo.
Día 4: Chinchero y talleres de tejido tradicional.
Día 5: Día libre para explorar según intereses de naturaleza.
Día 6: Día libre para explorar según intereses de naturaleza.
Día 7: Día libre para explorar según intereses de naturaleza.
Día 8: Día libre para explorar según intereses de naturaleza.
Día 9: Día libre para explorar según intereses de naturaleza.
Día 10: Día libre para explorar según intereses de naturaleza.
Día 11: Día libre para explorar según intereses de naturaleza.
Día 12: Día libre para explorar según intereses de naturaleza.
Día 13: Día libre para explorar según intereses de naturaleza.
Día 14: Día libre para explorar según intereses de naturaleza.

Alojamiento sugerido: hotel boutique 4 estrellas (~$120-180/noche)
Tip para pareja: Reserva cenas románticas con vista panorámica.
Nota de temporada: Lleva ropa impermeable y evita rutas de alta montaña en días de lluvia intensa.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
716,14,alto,naturaleza,México,español,adultos mayores,costa,Mancora,lluvia (noviembre-abril),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de México, viaja adultos mayores, 14 días, presupuesto alto, intereses: naturaleza, región preferida: costa, destino: Mancora, temporada: lluvia (noviembre-abril), idioma: español.","Día 1: Llegada a Máncora. Check-in y playa.
Día 2: Surf y kitesurf en la playa principal.
Día 3: Tour en lancha: avistamiento de tortugas y delfines.
Día 4: Día de relax y gastronomía costera: ceviche, tiradito.
Día 5: Poza de Barro y Las Pocitas. Tarde libre.
Día 6: Día libre para explorar según intereses de naturaleza.
Día 7: Día libre para explorar según intereses de naturaleza.
Día 8: Día libre para explorar según intereses de naturaleza.
Día 9: Día libre para explorar según intereses de naturaleza.
Día 10: Día libre para explorar según intereses de naturaleza.
Día 11: Día libre para explorar según intereses de naturaleza.
Día 12: Día libre para explorar según intereses de naturaleza.
Día 13: Día libre para explorar según intereses de naturaleza.
Día 14: Día libre para explorar según intereses de naturaleza.

Alojamiento sugerido: hotel boutique 4 estrellas (~$120-180/noche)
Tip para adultos mayores: Prefiere rutas con poco desnivel y toma días de aclimatación extra.
Nota de temporada: Lleva ropa impermeable y evita rutas de alta montaña en días de lluvia intensa.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
717,14,lujo,relax,México,español,adultos mayores,todo el país,Cusco + Lima + Mancora,lluvia (noviembre-abril),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de México, viaja adultos mayores, 14 días, presupuesto lujo, intereses: relax, región preferida: todo el país, destino: Cusco + Lima + Mancora, temporada: lluvia (noviembre-abril), idioma: español.","Día 1: Llegada y aclimatación. Plaza de Armas y San Blas.
Día 2: Sacsayhuamán y Qorikancha.
Día 3: Valle Sagrado: Pisac, Ollantaytambo.
Día 4: Chinchero y talleres de tejido tradicional.
Día 5: Día libre para explorar según intereses de relax.
Día 6: Día libre para explorar según intereses de relax.
Día 7: Día libre para explorar según intereses de relax.
Día 8: Día libre para explorar según intereses de relax.
Día 9: Día libre para explorar según intereses de relax.
Día 10: Día libre para explorar según intereses de relax.
Día 11: Día libre para explorar según intereses de relax.
Día 12: Día libre para explorar según intereses de relax.
Día 13: Día libre para explorar según intereses de relax.
Día 14: Día libre para explorar según intereses de relax.

Alojamiento sugerido: hotel de lujo 5 estrellas (~$250+/noche)
Tip para adultos mayores: Prefiere rutas con poco desnivel y toma días de aclimatación extra.
Nota de temporada: Lleva ropa impermeable y evita rutas de alta montaña en días de lluvia intensa.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
718,14,lujo,relax,México,español,solo,costa,Mancora,lluvia (noviembre-abril),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de México, viaja solo, 14 días, presupuesto lujo, intereses: relax, región preferida: costa, destino: Mancora, temporada: lluvia (noviembre-abril), idioma: español.","Día 1: Llegada a Máncora. Check-in y playa.
Día 2: Surf y kitesurf en la playa principal.
Día 3: Tour en lancha: avistamiento de tortugas y delfines.
Día 4: Día de relax y gastronomía costera: ceviche, tiradito.
Día 5: Poza de Barro y Las Pocitas. Tarde libre.
Día 6: Día libre para explorar según intereses de relax.
Día 7: Día libre para explorar según intereses de relax.
Día 8: Día libre para explorar según intereses de relax.
Día 9: Día libre para explorar según intereses de relax.
Día 10: Día libre para explorar según intereses de relax.
Día 11: Día libre para explorar según intereses de relax.
Día 12: Día libre para explorar según intereses de relax.
Día 13: Día libre para explorar según intereses de relax.
Día 14: Día libre para explorar según intereses de relax.

Alojamiento sugerido: hotel de lujo 5 estrellas (~$250+/noche)
Tip para solo: Únete a tours grupales para conocer otros viajeros.
Nota de temporada: Lleva ropa impermeable y evita rutas de alta montaña en días de lluvia intensa.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
719,14,lujo,cultura,México,español,familia con niños,costa,Paracas,lluvia (noviembre-abril),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de México, viaja familia con niños, 14 días, presupuesto lujo, intereses: cultura, región preferida: costa, destino: Paracas, temporada: lluvia (noviembre-abril), idioma: español.","Día 1: Llegada a Paracas. Reserva Nacional: tour en lancha a Islas Ballestas.
Día 2: Buggy por las dunas de Huacachina.
Día 3: Sobrevuelo a las Líneas de Nazca (opcional).
Día 4: Día libre para explorar según intereses de cultura.
Día 5: Día libre para explorar según intereses de cultura.
Día 6: Día libre para explorar según intereses de cultura.
Día 7: Día libre para explorar según intereses de cultura.
Día 8: Día libre para explorar según intereses de cultura.
Día 9: Día libre para explorar según intereses de cultura.
Día 10: Día libre para explorar según intereses de cultura.
Día 11: Día libre para explorar según intereses de cultura.
Día 12: Día libre para explorar según intereses de cultura.
Día 13: Día libre para explorar según intereses de cultura.
Día 14: Día libre para explorar según intereses de cultura.

Alojamiento sugerido: hotel de lujo 5 estrellas (~$250+/noche)
Tip para familia con niños: Elige actividades de bajo impacto físico y lleva snacks.
Nota de temporada: Lleva ropa impermeable y evita rutas de alta montaña en días de lluvia intensa.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
